DAM_ID,Project name,Continent,Country,Main_river,Major Basin,Capacity (MW),LAT_cleaned,Lon_Cleaned,Stage,Start,End,Reference 1,Reference 2,Reference 3
2294,Saptang Khola Hpp,Asia,Nepal,Gandak,Ganges - Bramaputra,2.5,28.00722233,85.10944433,P,2011,,www.doed.gov.np,,
2295,Pikhuwa Khola ( Khawa ) Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,4.83,27.17708333,87.01041667,P,2011,,www.doed.gov.np,,
2296,Kailash Khola Hpp,Asia,Nepal,Ghaghara,Ganges - Bramaputra,3.98,29.17708333,81.39791667,P,2012,,www.doed.gov.np,,
2297,Madkyu Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,10,28.38472267,84.15138933,P,2012,,www.doed.gov.np,,
2298,Sardi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,4,28.35625,84.00625,P,2012,,www.doed.gov.np,,
2299,Chauri Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,5,27.60625,85.86875,P,2012,,www.doed.gov.np,,
2300,Roshi Mangaltar Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,4.5,27.48958333,85.73541667,P,2012,,www.doed.gov.np,,
2301,Sisa Khola A Hydropower Project,Asia,Nepal,Sapt,Ganges - Bramaputra,2.9,27.44624983,86.57041683,P,2012,,www.doed.gov.np,,
2302,Molun Khola Shp,Asia,Nepal,Sapt,Ganges - Bramaputra,7,27.3522225,86.4352775,P,2013,,www.doed.gov.np,,
2303,Upper Syange Khola Shp,Asia,Nepal,Gandak,Ganges - Bramaputra,2.4,28.39791667,84.40625,P,2012,,www.doed.gov.np,,
2304,Dwari Khola Shp,Asia,Nepal,Ghaghara,Ganges - Bramaputra,3.75,28.90625,81.81041667,P,2012,,www.doed.gov.np,,
2305,Upper Modi Hpp,Asia,Nepal,Gandak,Ganges - Bramaputra,14,28.339861,83.802361,P,2013,,www.doed.gov.np,,
2306,Rawa Khola Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,6.5,27.31555567,86.75722233,P,2012,,www.doed.gov.np,,
2307,Super Lohare Khola Hpp,Asia,Nepal,Ghaghara,Ganges - Bramaputra,4.36,28.95208333,81.81041667,P,2013,,www.doed.gov.np,,
2308,Sabha Khola-B Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,9.86,27.43541667,87.378611,P,2013,,www.doed.gov.np,,
2309,Rele Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,3,28.53541667,83.708333,P,2013,,www.doed.gov.np,,
2310,Irkhuwa Khola-B Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,3.47,27.41833333,87.10166667,P,2014,,www.doed.gov.np,,
2311,Middle Daram Khola-A Hpp,Asia,Nepal,Gandak,Ganges - Bramaputra,3,28.278889,83.43541667,P,2014,,www.doed.gov.np,,
2312,Middle Daram Khola-B Hpp,Asia,Nepal,Gandak,Ganges - Bramaputra,2.8,28.26458333,83.43125,P,2014,,www.doed.gov.np,,
2313,Aan Balephi B,Asia,Nepal,Sapt,Ganges - Bramaputra,4.53,27.83041667,85.77208333,P,2014,,www.doed.gov.np,,
2314,Lower Irkhuwa Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,6.98,27.423333,87.12708333,P,2014,,www.doed.gov.np,,
2315,Lower Selang Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,4.67,27.86041667,85.75625,P,2014,,www.doed.gov.np,,
2316,Kasuwa Khola Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,9.2,27.61875,87.28125,P,2014,,www.doed.gov.np,,
2317,Tadi Khola Cascade,Asia,Nepal,Sapt,Ganges - Bramaputra,3,27.93541667,85.38958333,P,2014,,www.doed.gov.np,,
2318,Upper Dordi A Hep,Asia,Nepal,Gandak,Ganges - Bramaputra,22,28.27347233,84.53180567,P,2013,,www.doed.gov.np,,
2319,Kwaligau Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,2,28.28958333,82.72708333,P,2014,,www.doed.gov.np,,
2320,Middle Tara Khola Shp,Asia,Nepal,Gandak,Ganges - Bramaputra,1.7,28.32291667,83.404167,P,2014,,www.doed.gov.np,,
2321,Bojyan Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,2,28.27291667,82.802222,P,2014,,www.doed.gov.np,,
2322,Middle Bhotekoshi -1,Asia,Nepal,Sapt,Ganges - Bramaputra,40,27.896111,85.91458333,P,2012,,www.doed.gov.np,,
2323,Chameliya (Chhetigad),Asia,Nepal,Ghaghara,Ganges - Bramaputra,85,29.83125,80.87708333,P,2009,,www.doed.gov.np,,
2324,Middle Tamor,Asia,Nepal,Sapt,Ganges - Bramaputra,57,27.45472217,87.70888883,P,2011,,www.doed.gov.np,,
2325,Sankhuwa Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,32,27.47000017,87.14916683,P,2012,,www.doed.gov.np,,
2326,Mathillo Aankhu Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,35,28.13335421,85.02502088,P,2012,,www.doed.gov.np,,
2327,Lower Likhu,Asia,Nepal,Sapt,Ganges - Bramaputra,28.1,27.4230555,86.2480555,P,2011,,www.doed.gov.np,,
2328,Upper Rahughat,Asia,Nepal,Gandak,Ganges - Bramaputra,48.5,28.477778,83.527778,P,2013,,www.doed.gov.np,,
2329,Upper Khudi,Asia,Nepal,Gandak,Ganges - Bramaputra,26,28.35625,84.33125,P,2012,,www.doed.gov.np,,
2330,Upper Madi - 0,Asia,Nepal,Gandak,Ganges - Bramaputra,38,28.42291667,84.11875,P,2011,,www.doed.gov.np,,
2331,Trishuli Galchhi,Asia,Nepal,Gandak,Ganges - Bramaputra,75,27.86041667,85.096389,P,2012,,www.doed.gov.np,,
2332,Myardi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,30,28.458333,84.38125,P,2012,,www.doed.gov.np,,
2333,Nilgiri Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,38,28.59791667,83.716667,P,2012,,www.doed.gov.np,,
2334,Super Dordi Kha Hydropower Project,Asia,Nepal,Gandak,Ganges - Bramaputra,49.6,28.3166665,84.5666665,P,2012,,www.doed.gov.np,,
2335,Likhu Khola 'A',Asia,Nepal,Sapt,Ganges - Bramaputra,51,27.57291667,86.384722,P,2012,,www.doed.gov.np,,
2336,Upper Balephi A,Asia,Nepal,Sapt,Ganges - Bramaputra,36,27.95208333,85.78958333,P,2012,,www.doed.gov.np,,
2337,Lower Tamor,Asia,Nepal,Sapt,Ganges - Bramaputra,49.5,27.30972233,87.68194433,P,2011,,www.doed.gov.np,,
2338,Seti Nadi Hep,Asia,Nepal,Gandak,Ganges - Bramaputra,30,28.37,83.96875,P,2012,,www.doed.gov.np,,
2339,Rahughat Mangale,Asia,Nepal,Gandak,Ganges - Bramaputra,37,28.530556,83.51458333,P,2012,,www.doed.gov.np,,
2340,Beni Kaligandaki,Asia,Nepal,Gandak,Ganges - Bramaputra,50,28.39375,83.59375,P,2011,,www.doed.gov.np,,
2341,Tamakoshi -1,Asia,Nepal,Sapt,Ganges - Bramaputra,100,27.48982867,86.10600467,P,2011,,www.doed.gov.np,,
2342,Marsyangdi Besi,Asia,Nepal,Gandak,Ganges - Bramaputra,50,28.22708333,84.38958333,P,2012,,www.doed.gov.np,,
2343,Jagadulla Khola,Asia,Nepal,Ghaghara,Ganges - Bramaputra,75,29.1180555,82.6055555,P,2012,,www.doed.gov.np,,
2344,Chhati Gad,Asia,Nepal,Ghaghara,Ganges - Bramaputra,32,29.85158113,80.89324779,P,2012,,www.doed.gov.np,,
2345,Upper Sankuwa Khola,Asia,China,Sapt,Ganges - Bramaputra,35.34,28.60208333,87.07291667,P,2012,,www.doed.gov.np,,
2346,Solu Khola (Dudha Koshi),Asia,Nepal,Sapt,Ganges - Bramaputra,51,27.413611,86.68541667,P,2012,,www.doed.gov.np,,
2347,Nar Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,50,28.54791667,84.27291667,P,2011,,www.doed.gov.np,,
2348,Kirne Hydropower Project,Asia,Nepal,Sapt,Ganges - Bramaputra,65,27.56458333,86.18958333,P,2012,,www.doed.gov.np,,
2349,Upper Kalangad,Asia,Nepal,Ghaghara,Ganges - Bramaputra,38.46,29.6658335,80.9908335,P,2012,,www.doed.gov.np,,
2350,Kaligandaki Upper,Asia,Nepal,Gandak,Ganges - Bramaputra,72.5,28.44236133,83.61319467,P,2012,,www.doed.gov.np,,
2351,Thulibheri,Asia,Nepal,Gandak,Ganges - Bramaputra,30,28.93541667,83.06041667,P,2011,,www.doed.gov.np,,
2352,Madi Seti,Asia,Nepal,Gandak,Ganges - Bramaputra,86,28.21791667,84.26541667,P,2009,,www.doed.gov.np,,
2353,Durbang Myagdi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,27.3,28.44375,83.51875,P,2012,,www.doed.gov.np,,
2354,Nyasim Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,43,28.02708333,85.84791667,P,2011,,www.doed.gov.np,,
2355,Myagdi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,32,28.379167,83.579167,P,2010,,www.doed.gov.np,,
2356,Sanjen Khola,Asia,China,Sapt,Ganges - Bramaputra,38,28.29444467,85.31388867,P,2012,,www.doed.gov.np,,
2357,Super Trishuli,Asia,Nepal,Gandak,Ganges - Bramaputra,75,27.86875,84.63125,P,2011,,www.doed.gov.np,,
2358,Deumai Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,30,26.88661684,87.78125,P,2012,,www.doed.gov.np,,
2359,Seti Nadi-3 Hpp,Asia,Nepal,Ghaghara,Ganges - Bramaputra,80,29.56458333,81.22291667,P,2012,,www.doed.gov.np,,
2360,Upper Lapche Khola,Asia,China,Sapt,Ganges - Bramaputra,99,28.12694417,86.19361083,P,2012,,www.doed.gov.np,,
2361,Rasuwa Bhotekoshi,Asia,Nepal,Sapt,Ganges - Bramaputra,97.5,28.22708333,85.36041667,P,2012,,www.doed.gov.np,,
2362,Middle Trishuli Ganga Nadi,Asia,Nepal,Sapt,Ganges - Bramaputra,65,27.99250017,85.18416683,P,2011,,www.doed.gov.np,,
2363,Tamakoshi-V,Asia,Nepal,Sapt,Ganges - Bramaputra,87,27.82069467,86.23736133,P,2012,,www.doed.gov.np,,
2364,Bajhang Upper Seti Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,80,29.84375,81.28958333,P,2012,,www.doed.gov.np,,
2365,Myagdi- 2,Asia,Nepal,Gandak,Ganges - Bramaputra,61.2,28.62173738,83.39791667,P,2011,,www.doed.gov.np,,
2366,Ghandruk Modi,Asia,Nepal,Gandak,Ganges - Bramaputra,64,28.416944,83.88958333,P,2012,,www.doed.gov.np,,
2367,Manungdanda Solar Power Station,Asia,Nepal,Gandak,Ganges - Bramaputra,50,27.95625,84.217222,P,2012,,www.doed.gov.np,,
2368,Lower Bheri Hydropower Projec T,Asia,Nepal,Ghaghara,Ganges - Bramaputra,60,29.04756758,82.56840091,P,2014,,www.doed.gov.np,,
2369,Tamor Mewa,Asia,Nepal,Sapt,Ganges - Bramaputra,101,27.404167,87.679167,P,2013,,www.doed.gov.np,,
2370,Upper Karnali,Asia,Nepal,Ghaghara,Ganges - Bramaputra,900,28.91041667,81.48125,P,2011,,www.doed.gov.np,,
2371,Kali Gandaki-Kowan,Asia,Nepal,Gandak,Ganges - Bramaputra,400,28.71041667,83.65625,P,2013,,www.doed.gov.np,,
2372,Manang Marsyangdi,Asia,Nepal,Gandak,Ganges - Bramaputra,292,28.53125,84.33850475,P,2013,,www.doed.gov.np,,
2373,Budhi Gandaki Ka,Asia,Nepal,Gandak,Ganges - Bramaputra,130,28.28472183,84.90555517,P,2013,,www.doed.gov.np,,
2374,Budhi Gandaki Kha,Asia,Nepal,Gandak,Ganges - Bramaputra,260,28.229444,84.87708333,P,2013,,www.doed.gov.np,,
2375,Arun 3,Asia,Nepal,Sapt,Ganges - Bramaputra,900,27.583333,87.333333,P,2011,,www.doed.gov.np,,
2376,Upper Marsyangdi 1,Asia,Nepal,Gandak,Ganges - Bramaputra,150,28.36875,84.40625,P,2011,,www.doed.gov.np,,
2377,Tila-1 Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,440,29.12749983,81.76083317,P,2012,,www.doed.gov.np,,
2378,Tila-2 Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,420,29.16458333,81.86875,P,2012,,www.doed.gov.np,,
2379,Lower Manang Marsyangdi,Asia,Nepal,Gandak,Ganges - Bramaputra,210,28.53541667,84.37291667,P,2012,,www.doed.gov.np,,
2380,Phulkot Karnali,Asia,Nepal,Ghaghara,Ganges - Bramaputra,210,29.32441818,81.75208333,P,2012,,www.doed.gov.np,,
2381,Seti,Asia,Nepal,Gandak,Ganges - Bramaputra,128,27.934028,84.478472,P,2011,,www.doed.gov.np,,
2382,Namlan,Asia,Nepal,Ghaghara,Ganges - Bramaputra,303,29.57291667,82.52291667,P,2012,,www.doed.gov.np,,
2383,Lapche Khola,Asia,China,Sapt,Ganges - Bramaputra,200,27.95208333,86.20625,P,2012,,www.doed.gov.np,,
2384,Chainpur Seti Hep,Asia,Nepal,Ghaghara,Ganges - Bramaputra,454,29.72708333,81.35625,P,2012,,www.doed.gov.np,,
2385,Dudhkoshi-2 (Jaleswar) Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,138,27.33125,86.68541667,P,2012,,www.doed.gov.np,,
2386,Dudhkoshi-4(Taksindu) Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,350,27.67291667,86.71458333,P,2013,,www.doed.gov.np,,
2387,Upper Trishui-2 Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,102,28.1554832,85.3304832,P,2013,,www.doed.gov.np,,
2388,Karnali -7,Asia,Nepal,Ghaghara,Ganges - Bramaputra,200,28.91458333,81.413889,P,2012,,www.doed.gov.np,,
2389,Mugu Karnali-1,Asia,Nepal,Ghaghara,Ganges - Bramaputra,194,29.59791667,82.01458333,P,2012,,www.doed.gov.np,,
2390,Humla Karnali-1,Asia,Nepal,Ghaghara,Ganges - Bramaputra,274,29.77291667,81.96875,P,2012,,www.doed.gov.np,,
2391,Thuli Bheri,Asia,Nepal,Gandak,Ganges - Bramaputra,121,29.01875,82.75625,P,2012,,www.doed.gov.np,,
2392,Bheri-1 Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,212,28.9854165,82.5479165,P,2012,,www.doed.gov.np,,
2393,Bheri-2 Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,180,28.88958333,82.50208333,P,2012,,www.doed.gov.np,,
2394,Bheri-3 Hydropower Project,Asia,Nepal,Ghaghara,Ganges - Bramaputra,174,28.84791667,82.416667,P,2012,,www.doed.gov.np,,
2395,Budhi Gandaki Storage Hydropower Project,Asia,Nepal,Gandak,Ganges - Bramaputra,600,28.05625,84.97708333,P,2012,,www.doed.gov.np,,
2396,Madhya Bhotekoshi,Asia,Nepal,Sapt,Ganges - Bramaputra,130,27.827639,85.872361,P,2012,,www.doed.gov.np,,
2397,Nalsyaugad,Asia,Nepal,Ghaghara,Ganges - Bramaputra,400,28.69791667,82.26875,P,2012,,www.doed.gov.np,,
2398,Budhigandaki Hydropower Project,Asia,Nepal,Gandak,Ganges - Bramaputra,254,28.33958333,84.90208333,P,2013,,www.doed.gov.np,,
2399,Thuli Bheri-1 Hpp,Asia,Nepal,Gandak,Ganges - Bramaputra,110,29.03541667,82.90208333,P,2014,,www.doed.gov.np,,
2400,Bheri-3 Storage Hydropower Project (Br-3),Asia,Nepal,Ghaghara,Ganges - Bramaputra,480,28.63125,82.07291667,P,2014,,www.doed.gov.np,,
2401,Mailung Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,5,28.103611,85.19791667,U,2003,,www.doed.gov.np,,
2402,Lower Indrawati,Asia,Nepal,Sapt,Ganges - Bramaputra,4.5,27.86041667,85.58958333,U,2004,,www.doed.gov.np,,
2403,Chameliya Khola,Asia,Nepal,Ghaghara,Ganges - Bramaputra,30,29.73958333,80.75,U,2006,,www.doed.gov.np,,
2404,Kule Khani Third,Asia,Nepal,Gandak,Ganges - Bramaputra,14,27.50625,85.04791667,U,2007,,www.doed.gov.np,,
2405,Lower Chaku Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,1.8,27.896111,85.91458333,U,2008,,www.doed.gov.np,,
2406,Sipring Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,10,27.82875,86.25375,U,2009,,www.doed.gov.np,,
2407,Lower Modi -1,Asia,Nepal,Gandak,Ganges - Bramaputra,10,28.235278,83.71458333,U,2009,,www.doed.gov.np,,
2408,Siuri Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,5,28.34375,84.46041667,U,2009,,www.doed.gov.np,,
2409,Ankhu Khola - 1,Asia,Nepal,Gandak,Ganges - Bramaputra,7,28.01875,84.92708333,U,2009,,www.doed.gov.np,,
2410,Upper Madi,Asia,Nepal,Gandak,Ganges - Bramaputra,20,28.298889,84.08958333,U,2010,,www.doed.gov.np,,
2411,Upper Mai Hydropower Project,Asia,Nepal,Tista,Ganges - Bramaputra,9.98,26.98958333,87.96875,U,2010,,www.doed.gov.np,,
2412,Mai,Asia,Nepal,Tista,Ganges - Bramaputra,22,26.83541667,87.90625,U,2010,,www.doed.gov.np,,
2413,Lower Modi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,20,28.27513917,83.74180583,U,2010,,www.doed.gov.np,,
2414,Phawa Khola Hydropower Project,Asia,Nepal,Sapt,Ganges - Bramaputra,5,27.320139,87.770139,U,2010,,www.doed.gov.np,,
2415,Charnawati Khola Hydroelectric Project,Asia,Nepal,Sapt,Ganges - Bramaputra,3.52,27.64152817,86.02930517,U,2010,,www.doed.gov.np,,
2416,Upper Tamakoshi Hpp,Asia,Nepal,Sapt,Ganges - Bramaputra,456,27.9814085,86.21474184,U,2010,,www.doed.gov.np,,
2417,Upper Trishuli 3A,Asia,Nepal,Sapt,Ganges - Bramaputra,60,28.070556,85.21041667,U,2010,,www.doed.gov.np,,
2418,Jiri Khola Shp,Asia,Nepal,Sapt,Ganges - Bramaputra,2.4,27.61249983,86.23333317,U,2010,,www.doed.gov.np,,
2419,Pikhuwa Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,2.5,27.16875,87.01875,U,2010,,www.doed.gov.np,,
2420,Middle Chaku Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,1.8,27.87708333,85.93125,U,2010,,www.doed.gov.np,,
2421,Khani Khola - 1,Asia,Nepal,Sapt,Ganges - Bramaputra,25,27.82708333,86.366667,U,2011,,www.doed.gov.np,,
2422,Radhi Small,Asia,Nepal,Gandak,Ganges - Bramaputra,4.4,28.41041667,84.41041667,U,2011,,www.doed.gov.np,,
2423,Dordi Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,27,28.225556,84.45208333,U,2011,,www.doed.gov.np,,
2424,Rahughat,Asia,Nepal,Gandak,Ganges - Bramaputra,32,28.43125,83.59791667,U,2011,,www.doed.gov.np,,
2425,Lower Balephi,Asia,Nepal,Sapt,Ganges - Bramaputra,20,27.81041667,85.76875,U,2011,,www.doed.gov.np,,
2426,Tadi Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,5,27.95902767,85.40069433,U,2011,,www.doed.gov.np,,
2427,Jumdi Khola Small,Asia,Nepal,Gandak,Ganges - Bramaputra,1.75,28.01875,83.43541667,U,2011,,www.doed.gov.np,,
2428,Mistri Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,42,28.5402775,83.6777775,U,2011,,www.doed.gov.np,,
2429,Tadi Khola (Thaprek),Asia,Nepal,Sapt,Ganges - Bramaputra,5,27.92291667,85.352222,U,2011,,www.doed.gov.np,,
2430,Sanjen,Asia,Nepal,Sapt,Ganges - Bramaputra,42.5,28.21458333,85.28958333,U,2011,,www.doed.gov.np,,
2431,Upper Mailung -A,Asia,Nepal,Sapt,Ganges - Bramaputra,5,28.16240713,85.19791667,U,2011,,www.doed.gov.np,,
2432,Third Trishuli Nadi,Asia,Nepal,Gandak,Ganges - Bramaputra,20.1,27.81875,84.83125,U,2011,,www.doed.gov.np,,
2433,Upper Chaku A,Asia,Nepal,Sapt,Ganges - Bramaputra,22.2,27.86458333,85.968333,U,2011,,www.doed.gov.np,,
2434,Likhu-4,Asia,Nepal,Sapt,Ganges - Bramaputra,120,27.49916633,86.31999967,U,2011,,www.doed.gov.np,,
2435,Upper Marsyangdi A,Asia,Nepal,Gandak,Ganges - Bramaputra,50,28.314028,84.401528,U,2011,,www.doed.gov.np,,
2436,Thapa Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,11.2,28.73027783,83.63638883,U,2012,,www.doed.gov.np,,
2437,Daraundi A,Asia,Nepal,Gandak,Ganges - Bramaputra,6,28.13763867,84.69180533,U,2012,,www.doed.gov.np,,
2438,Jhyari Khola,Asia,Nepal,Sapt,Ganges - Bramaputra,2,27.776389,85.67708333,U,2012,,www.doed.gov.np,,
2439,Lower Khare,Asia,Nepal,Sapt,Ganges - Bramaputra,8.26,27.76111083,86.23194417,U,2012,,www.doed.gov.np,,
2440,Naugadh Gad,Asia,Nepal,Ghaghara,Ganges - Bramaputra,8.5,29.718889,80.60625,U,2012,,www.doed.gov.np,,
2441,Chhahare Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,17.5,28.46208317,84.42874983,U,2012,,www.doed.gov.np,,
2442,Upper Hugdi,Asia,Nepal,Gandak,Ganges - Bramaputra,5,28.07708333,83.37708333,U,2012,,www.doed.gov.np,,
2443,Midim Khola,Asia,Nepal,Gandak,Ganges - Bramaputra,3,28.19375,84.28541667,U,2012,,www.doed.gov.np,,
2444,Upper Sanjen,Asia,Nepal,Sapt,Ganges - Bramaputra,14.8,28.23958333,85.28541667,U,2012,,www.doed.gov.np,,
2445,Kabeli-A Hydropower Project,Asia,Nepal,Sapt,Ganges - Bramaputra,37.6,27.292222,87.76041667,U,2012,,www.doed.gov.np,,
2446,Bhasme,Asia,India,Tista,Ganges - Bramaputra,32,27.1864605,88.5739605,P,,,http://www.sandrp.in/basin_maps/Teesta%20150411.jpg,,
2447,Bimkyong,Asia,India,Tista,Ganges - Bramaputra,99,27.67291667,88.73541667,P,,,http://www.sandrp.in/basin_maps/Teesta%20150411.jpg,,
2448,Bop,Asia,India,Tista,Ganges - Bramaputra,99,27.6456435,88.7206435,P,,,http://www.sandrp.in/basin_maps/Teesta%20150411.jpg,,
2449,Chhakung Chhu,Asia,India,Tista,Ganges - Bramaputra,50,27.54791666,88.65208333,P,,,http://www.sandrp.in/basin_maps/Teesta%20150411.jpg,,
2450,Chuzachen,Asia,India,Tista,Ganges - Bramaputra,99,27.17950283,88.62466383,P,,,http://www.sandrp.in/basin_maps/Teesta%20150411.jpg,,
2451,Dik Chhu,Asia,India,Tista,Ganges - Bramaputra,90,27.28958333,88.594879,P,,,http://sandrp.in/basin_maps,,
2452,Jorethang Loop,Asia,India,Tista,Ganges - Bramaputra,96,27.18541667,88.319857,P,,,http://sandrp.in/basin_maps,,
2453,Lachen,Asia,India,Tista,Ganges - Bramaputra,210,27.7293105,88.5581895,P,,,http://sandrp.in/basin_maps,,
2454,Lachung,Asia,India,Tista,Ganges - Bramaputra,99,27.711814,88.75208333,P,,,http://sandrp.in/basin_maps,,
2455,Lingza,Asia,India,Tista,Ganges - Bramaputra,160,27.46458333,88.51875,P,,,http://sandrp.in/basin_maps,,
2456,Panan,Asia,India,Tista,Ganges - Bramaputra,200,27.51775633,88.53125,P,,,http://sandrp.in/basin_maps,,
2457,Ralang,Asia,India,Tista,Ganges - Bramaputra,40,27.30421933,88.28744733,P,,,http://sandrp.in/basin_maps,,
2458,Rammam I. Iv,Asia,India,Tista,Ganges - Bramaputra,66,27.16875,88.29791667,P,,,http://sandrp.in/basin_maps,,
2459,Rangit Ii. Vi,Asia,India,Tista,Ganges - Bramaputra,150,27.31819133,88.20152467,P,,,http://sandrp.in/basin_maps,,
2460,Rangyong,Asia,India,Tista,Ganges - Bramaputra,90,27.56190567,88.43392767,P,,,http://sandrp.in/basin_maps,,
2461,Ringpi,Asia,India,Tista,Ganges - Bramaputra,160,27.602005,88.452005,P,,,http://sandrp.in/basin_maps,,
2462,Rongni,Asia,India,Tista,Ganges - Bramaputra,95,27.19007183,88.59840517,P,,,http://sandrp.in/basin_maps,,
2463,Rukel,Asia,India,Tista,Ganges - Bramaputra,90,27.58105867,88.41477467,P,,,http://sandrp.in/basin_maps,,
2464,Sada Mangder,Asia,India,Tista,Ganges - Bramaputra,71,27.34290133,88.31373467,P,,,http://sandrp.in/basin_maps,,
2465,Suntaley Tar,Asia,India,Tista,Ganges - Bramaputra,30,27.19791667,88.631757,P,,,http://sandrp.in/basin_maps,,
2466,Talem,Asia,India,Tista,Ganges - Bramaputra,75,27.8549335,88.5450665,P,,,http://sandrp.in/basin_maps,,
2467,Tashiding,Asia,India,Tista,Ganges - Bramaputra,60,27.33232533,88.24684133,P,,,http://sandrp.in/basin_maps,,
2468,Teesta I,Asia,India,Tista,Ganges - Bramaputra,300,27.61555583,88.62611083,P,,,http://sandrp.in/basin_maps,,
2469,Teesta Ii,Asia,India,Tista,Ganges - Bramaputra,480,27.69572467,88.57510867,P,,,http://sandrp.in/basin_maps,,
2470,Teesta Iii,Asia,India,Tista,Ganges - Bramaputra,1200,27.6066365,88.6433635,P,,,http://sandrp.in/basin_maps,,
2471,Teesta Iv,Asia,Bangladesh,Tista,Ganges - Bramaputra,495,25.50749983,89.65916683,U,,,http://sandrp.in/basin_maps,,
2472,Teesta Vi,Asia,India,Tista,Ganges - Bramaputra,500,27.23125,88.49375,U,,,http://sandrp.in/basin_maps,,
2473,Ting Ting,Asia,India,Tista,Ganges - Bramaputra,70,27.37721883,88.21055217,P,,,http://sandrp.in/basin_maps,,
2474,Kameng,Asia,India,Brahmaputra,Ganges - Bramaputra,600,27.16682933,92.68766267,P,,,World Atlas (2012 / http://wikimapia.org/#lat=27.16826&lon=92.686232&z=16&l=5&m=b,ONE DIMENSIONAL DAM BREAK FLOOD ANALYSIS FOR KAMENG HYDROELECTRIC PROJECT,
2476,Pakal Dul,Asia,India,Chenab,Indus,1000,33.505976,75.78541667,U,,,http://india-wris.nrsc.gov.in/wrpinfo/index.php?title=Pakal_Dul_Dam_D02983,,
2477,Pare,Asia,India,,Ganges - Bramaputra,110,27.164235,93.764235,U,,,World Atalas /http://wikimapia.org/18102501/Pare-HEP-Dam-Site,Neepco expects to commission pare hep by september 2014,
2478,Subansiri Lower,Asia,India,,Ganges - Bramaputra,2000,27.55375,94.25875,U,2005,2017,http://en.wikipedia.org/wiki/Subansiri_Lower_Dam,http://scholarsresearchlibrary.com/ABR-vol3-iss6/ABR-2012-3-6-2953-2957.pdf,http://www.power-technology.com/projects/lower-subansiri-hydroelectric-power-project/
2479,Nyamjang Chhu,Asia,India,Mamas,Ganges - Bramaputra,780,27.717573,91.72708333,U,,,"IHA Hydropower report,http://cdm.unfccc.int/Projects/Validation/DB/M9DU4W461GOS5NTKH1ELLRQTVUCVZS/view.html",,
2480,Punatsangchhu I,Asia,Bhutan,Mamas,Ganges - Bramaputra,1095,27.466667,89.89791667,U,,2015,WEC /,http://wikimapia.org/12446675/Punatsangchhu-I-HEP-Powerhouse-area,http://cdm.unfccc.int/filestorage/H/M/6/HM6VZ1UXNIK5J4YDBTGLASC7RW2O39/308.49_PDD_PHPA_I_clean_v07?t=bEV8bjQ2OHdvfDBTmmQdJY4Ei_JGkMg6sdD5
2481,Punatsangchhu Ii,Asia,Bhutan,Mamas,Ganges - Bramaputra,990,27.396187,89.90625,U,,2015,WEC / http://www.globaltigerinitiative.org/download/Bhutan/TS4_Hydropower_Bhutan_31May2011.pdf,,
